"soc6","soc_code","title","auto_w","pv_w","da_w","tk_w","ag_w","n_tasks","n_core","occupation_category","eloundou_alpha","eloundou_beta","eloundou_gamma","webb_software","webb_robot","webb_ai","sml","felten","frey_osborne","routine_cognitive","routine_manual"
"271011","27-1011.00","Art Directors",0.858630952380952,1.49838216208497,1.05901097545435,0.216791806864899,0.524059804205989,16,12,"Arts, Design, Entertainment & Media",0.0689655172413793,0.5,0.931034482758621,66,33,52,2.78422701592193,4.1565466,0.023,0.7380684,0.36369964
"319091","31-9091.00","Dental Assistants",0.858333333333333,0.654321919397047,0.963806250935782,0.945987371133948,0.505752127262489,16,14,"Healthcare Support",0.133333333333333,0.266666666666667,0.4,62,59,14,2.86356011620279,3.0509374,0.51,0.625245,0.64320755
"252012","25-2012.00","Kindergarten Teachers, Except Special Education",0.857020547945205,1.20997656360563,1.01381661260995,0.453054411979056,0.327394906494912,37,36,"Education, Training & Library",0.0547945205479452,0.232876712328767,0.410958904109589,30,51,44,2.80087709336483,3.17448,0.15,-1.9213521,-1.7145737
"151255","15-1255.00","Web and Digital Interface Designers",0.856944444444444,1.19963815238685,1.50011679751835,0.729717926575436,1.13031336922528,30,0,"Computer, Engineering & Science",0.461538461538462,0.730769230769231,1,NA,NA,NA,NA,NA,NA,NA,NA
"113012","11-3012.00","Administrative Services Managers",0.856884057971014,1.23317351805412,1.1663545067983,0.489230752727033,0.861174254395697,18,5,"Management, Business & Financial",0.0869565217391304,0.391304347826087,0.695652173913043,NA,NA,NA,NA,NA,NA,NA,NA
"291229","29-1229.06","Sports Medicine Physicians",0.854559748427673,1.10132073144049,1.08088210086695,0.257747126218627,0.452198015864061,27,26,"Healthcare Practitioners & Technical",0.0954773869346734,0.412060301507538,0.728643216080402,NA,NA,NA,NA,NA,NA,NA,NA
"291071","29-1071.00","Physician Assistants",0.854166666666667,0.889579753627678,1.27737890683486,0.381445855765802,0.451089735681704,12,12,"Healthcare Practitioners & Technical",0,0.277777777777778,0.555555555555556,92,35,24,2.97281803170064,4.3652859,0.14,0.62927523,-0.163757985
"251071","25-1071.00","Health Specialties Teachers, Postsecondary",0.849358974358974,1.28519174115228,1.02035720571591,0.392213442271232,0.519044472053637,22,17,"Education, Training & Library",0.125,0.475,0.825,1,3,1,2.85589252160842,3.4247522,NA,-0.45464134,-0.8625265
"292091","29-2091.00","Orthotists and Prosthetists",0.849137931034483,1.15356784405716,0.909847163802386,0.289407597345778,0.372822198877888,15,14,"Healthcare Practitioners & Technical",0.172413793103448,0.275862068965517,0.379310344827586,39,52,42,2.82108813107392,4.1516962,0.0035,-0.52717036,-0.58752733
"119041","11-9041.00","Architectural and Engineering Managers",0.848484848484849,1.46554517924984,1.04184406650728,0.148122238536745,0.638992465028731,19,14,"Management, Business & Financial",0.046875,0.4453125,0.84375,50,26,68,2.72548855118327,4.4620752,0.017,-0.63596505,-0.50637985
"113051","11-3051.03","Biofuels Production Managers",0.848214285714286,0.918021950908698,1.11360193552643,0.381544550728486,0.77992671281346,14,14,"Management, Business & Financial",0.0710900473933649,0.417061611374408,0.76303317535545,50,26,68,2.87158780316166,4.1857562,0.03,0.015459125,0.00980726166666666
"119161","11-9161.00","Emergency Management Directors",0.846590909090909,1.22537293017863,1.07266897610162,0.317529120275232,0.590256393002505,23,21,"Management, Business & Financial",0,0.422222222222222,0.844444444444444,50,26,68,2.83331510068474,4.3772473,0.003,-0.7769951,-1.0789196
"291141","29-1141.04","Clinical Nurse Specialists",0.845833333333333,1.24687971069134,1.13223869453996,0.180712240168197,0.434777149751991,30,30,"Healthcare Practitioners & Technical",0.0708661417322835,0.381889763779528,0.692913385826772,43,22,78,2.81035116457884,4.2665367,NA,0.201349638,-0.527117652
"172111","17-2111.02","Fire-Prevention and Protection Engineers",0.842948717948718,1.18488491735004,1.22591055837568,0.24679156745119,0.677192609657732,13,13,"Computer, Engineering & Science",0.105263157894737,0.493421052631579,0.881578947368421,62,50,84,2.69738812210974,4.3749304,0.028,-0.379424693333333,-0.9256412
"251051","25-1051.00","Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",0.842708333333333,1.32639528095681,1.11594869896942,0.332854688201837,0.576275619673933,26,14,"Education, Training & Library",0.175,0.475,0.775,1,3,1,2.87756532150151,3.7161329,NA,-0.5755238,-1.0473621
"274031","27-4031.00","Camera Operators, Television, Video, and Film",0.841666666666667,1.28082903768655,1.18305125990877,0.458011372814478,0.473886025124365,21,9,"Arts, Design, Entertainment & Media",0.0606060606060606,0.424242424242424,0.787878787878788,84,68,80,3.08902646030953,3.9189141,0.6,-0.33375812,0.0841922
"272012","27-2012.04","Talent Directors",0.841346153846154,1.3233957837256,1.0153352874706,0.362360277117151,0.441663362322985,15,11,"Arts, Design, Entertainment & Media",0.108695652173913,0.471014492753623,0.833333333333333,32,25,43,2.90362560176085,3.8023269,0.022,-0.059756864,-0.384658942
"291211","29-1211.00","Anesthesiologists",0.839460784313726,1.03455396125598,1.24061335866883,0.20630108803283,0.412602176065661,18,16,"Healthcare Practitioners & Technical",0,0.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA
"291031","29-1031.00","Dietitians and Nutritionists",0.839430894308943,1.16979776559708,1.21599539605542,0.472991426759905,0.757310786858362,28,13,"Healthcare Practitioners & Technical",0.146341463414634,0.548780487804878,0.951219512195122,24,19,54,2.81186198691255,3.7486031,0.0039,-0.9865255,-1.0022805
"272012","27-2012.00","Producers and Directors",0.839095744680851,1.48862519448728,1.00482229416794,0.240347324437831,0.535355497648516,30,17,"Arts, Design, Entertainment & Media",0.108695652173913,0.471014492753623,0.833333333333333,32,25,43,2.90362560176085,3.8023269,0.022,-0.059756864,-0.384658942
"291217","29-1217.00","Neurologists",0.838768115942029,1.21994981420922,1.09225750239098,0.174273494646325,0.442879162109696,24,22,"Healthcare Practitioners & Technical",0.0434782608695652,0.456521739130435,0.869565217391304,NA,NA,NA,NA,NA,NA,NA,NA
"252051","25-2051.00","Special Education Teachers, Preschool",0.838690476190476,1.20928203230276,0.965251507724118,0.337871782670819,0.313178255784842,36,34,"Education, Training & Library",0.114285714285714,0.2,0.285714285714286,NA,NA,NA,NA,NA,NA,NA,NA
"299099","29-9099.01","Midwives",0.838690476190476,0.987810464359636,1.16965688329271,0.416604121027831,0.449987510440457,36,34,"Healthcare Practitioners & Technical",0.157142857142857,0.378571428571429,0.6,39,52,42,2.82290869897782,3.9756186,NA,-1.5989981,-1.2231815
"291181","29-1181.00","Audiologists",0.837121212121212,1.0506448876397,1.02905593111551,0.428838365146653,0.572668976101616,22,22,"Healthcare Practitioners & Technical",0.136363636363636,0.454545454545455,0.772727272727273,59,25,59,2.86651062859338,4.2446947,0.0033,-0.17258123,-0.31252795
"194043","19-4043.00","Geological Technicians, Except Hydrologic Technicians",0.836458333333333,0.854162371019881,1.20383545031537,0.682822625057725,0.820055534994651,29,11,"Life, Physical & Social Science",0.0487804878048781,0.390243902439024,0.731707317073171,NA,NA,NA,NA,NA,NA,NA,NA
"292033","29-2033.00","Nuclear Medicine Technologists",0.835349462365591,0.44471679769429,1.2498229388835,0.602685400657988,0.743641528877086,17,14,"Healthcare Practitioners & Technical",0.0645161290322581,0.290322580645161,0.516129032258065,87,60,58,2.97993843106863,3.7422578,0.13,0.44795,0.87312466
"131041","13-1041.03","Equal Opportunity Representatives and Officers",0.834770114942529,1.22015028001002,1.20422337603238,0.395027973733527,0.663542565865236,18,11,"Management, Business & Financial",0.214574898785425,0.524291497975709,0.834008097165992,17,22,42,2.83897312689431,4.2417951,0.08,0.376764396666667,-0.848250704166667
"272011","27-2011.00","Actors",0.834677419354839,1.57304107874223,1.18475046310496,0.115820228947422,0.131028394043603,18,13,"Arts, Design, Entertainment & Media",0.15625,0.1875,0.21875,NA,NA,NA,NA,NA,NA,NA,NA
"191013","19-1013.00","Soil and Plant Scientists",0.834239130434783,1.35317909425309,1.13444256783241,0.136204003063092,0.436280175357668,27,19,"Life, Physical & Social Science",0,0.489130434782609,0.978260869565217,17,25,53,2.74593697263189,4.5034919,0.021,-0.34987542,-0.60556006
"119199","11-9199.11","Brownfield Redevelopment Specialists and Site Managers",0.833333333333333,1.25636252569377,1.0389226632039,0.177545210075032,0.580423359626273,23,20,"Management, Business & Financial",0.0730769230769231,0.492307692307692,0.911538461538462,50,26,68,2.82137992735606,3.803627,0.25,-0.368679874444445,-0.835477411111111
"271022","27-1022.00","Fashion Designers",0.833333333333333,1.33625224995691,1.03996890846632,0.279831637370496,0.520738124857292,20,13,"Arts, Design, Entertainment & Media",0,0.390625,0.78125,59,47,77,2.85992306266222,3.8166704,0.021,-1.365291,-0.50187176
"339091","33-9091.00","Crossing Guards and Flaggers",0.833333333333333,0.7791928468677,0.821237048713185,0.999778612165944,0.45848756236794,12,7,"Protective Service",0.0526315789473684,0.105263157894737,0.157894736842105,15,10,16,2.95027610441767,2.0837619,0.49,-0.83340687,-0.31703624
"291011","29-1011.00","Chiropractors",0.833333333333333,1.03268063542675,1.12358972633584,0.288850024471784,0.558329428199892,11,11,"Healthcare Practitioners & Technical",0.181818181818182,0.454545454545455,0.727272727272727,8,16,28,2.95297383029342,4.0270925,0.027,0.6010686,0.025585735
"352014","35-2014.00","Cooks, Restaurant",0.83277027027027,1.10388707241194,0.996824906658322,0.665568413392763,0.311323621064552,20,17,"Food Preparation & Serving",0.027027027027027,0.0945945945945946,0.162162162162162,9,62,21,3.19888543286677,2.8459044,0.96,-0.47881693,0.58460104
"292061","29-2061.00","Licensed Practical and Licensed Vocational Nurses",0.831644144144144,0.521746341228204,1.12029796721506,0.830080835547155,0.511418321755107,22,15,"Healthcare Practitioners & Technical",0.0789473684210526,0.25,0.421052631578947,44,76,23,2.97849013986622,3.8786674,0.058,1.157129,-0.12769243
"292099","29-2099.01","Neurodiagnostic Technologists",0.830729166666667,0.791885662013574,1.12938566201357,0.586602540378444,0.58883545031537,16,16,"Healthcare Practitioners & Technical",0.0530973451327434,0.389380530973451,0.725663716814159,39,52,42,2.97698149481566,3.7796252,NA,0.8871582425,0.22732715
"312012","31-2012.00","Occupational Therapy Aides",0.829475308641975,1.04527609163688,0.776954983706879,0.660929785370599,0.306831742606525,15,12,"Healthcare Support",0.222222222222222,0.240740740740741,0.259259259259259,30,57,26,2.96810736135781,2.9166925,0.27,0.46406883,-0.41621625
"291161","29-1161.00","Nurse Midwives",0.829268292682927,1.06854906772321,1.22467790981502,0.227175305562768,0.466082953091671,21,20,"Healthcare Practitioners & Technical",0.195121951219512,0.390243902439024,0.585365853658537,43,22,78,2.75120616443371,4.1413789,NA,-0.47075865,-1.0158049
"331021","33-1021.00","First-Line Supervisors of Firefighting and Prevention Workers",0.827830188679245,1.10886790125181,1.04849054276124,0.351996438457968,0.526321541939879,30,23,"Protective Service",0.226415094339623,0.415094339622642,0.60377358490566,37,36,58,2.80798979608185,5.2062025,0.0036,-0.450611075,0.40878168
"291081","29-1081.00","Podiatrists",0.827380952380952,1.18213672050459,1.1491452765509,0.227264943708317,0.266210814160479,11,10,"Healthcare Practitioners & Technical",0,0.285714285714286,0.571428571428571,1,4,26,2.78292957611482,4.5215445,0.0046,-0.1322868,-0.3801508
"333012","33-3012.00","Correctional Officers and Jailers",0.826822916666667,0.902885512718784,0.844465034841619,0.719503079848689,0.499313572760833,27,21,"Protective Service",0.227272727272727,0.261363636363636,0.295454545454545,NA,NA,NA,NA,NA,NA,NA,NA
"131075","13-1075.00","Labor Relations Specialists",0.826388888888889,1.31031336922528,1.0314458557658,0.267184815220759,0.592357531405456,28,20,"Management, Business & Financial",0.169811320754717,0.547169811320755,0.924528301886792,10,6,44,2.74925769651508,3.455128,NA,-1.2766439,-1.3449024
"113051","11-3051.02","Geothermal Production Managers",0.823611111111111,1.09297148572019,1.05833046956881,0.288846138030074,0.697256381787466,17,13,"Management, Business & Financial",0.0710900473933649,0.417061611374408,0.76303317535545,50,26,68,2.87158780316166,4.1857562,0.03,0.015459125,0.00980726166666666
"292031","29-2031.00","Cardiovascular Technologists and Technicians",0.82258064516129,0.617584762443526,1.22154120537289,0.732484124229065,0.644312081218313,21,10,"Healthcare Practitioners & Technical",0.0857142857142857,0.357142857142857,0.628571428571429,87,60,58,3.00449969251522,3.8668008,0.23,1.157129,1.3960742
"291213","29-1213.00","Dermatologists",0.821078431372549,1.10762837143722,1.16746855949766,0.159451976618998,0.427938649619538,18,16,"Healthcare Practitioners & Technical",0,0.382352941176471,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,NA
"311131","31-1131.00","Nursing Assistants",0.820621468926554,0.603305791912095,0.885729366746751,1.0049601440196,0.401108205778004,33,26,"Healthcare Support",0.0508474576271186,0.101694915254237,0.152542372881356,NA,NA,NA,NA,NA,NA,NA,NA
"291126","29-1126.00","Respiratory Therapists",0.820436507936508,0.754871776796275,1.17012208656546,0.482281219958864,0.506827412998765,22,20,"Healthcare Practitioners & Technical",0.0952380952380952,0.202380952380952,0.30952380952381,62,64,59,2.87143876095374,4.035079,0.066,0.826717,0.45386326
"251072","25-1072.00","Nursing Instructors and Teachers, Postsecondary",0.820261437908497,1.26460866123164,0.989235780136418,0.288769889338312,0.463908140467114,29,22,"Education, Training & Library",0.156862745098039,0.401960784313726,0.647058823529412,1,3,1,2.81870729195919,3.9902842,NA,-1.2282904,-0.7272813
"211012","21-1012.00","Educational, Guidance, and Career Counselors and Advisors",0.819078947368421,1.28146015051972,1.00423750521514,0.338374235586246,0.351313528606955,35,22,"Community & Social Service",0.0526315789473684,0.289473684210526,0.526315789473684,17,9,40,2.67549858733588,3.6852808,0.0085,-0.6238765,-1.5567873
"291222","29-1222.00","Physicians, Pathologists",0.818181818181818,1.16493134576036,1.12896397691734,0.0983035435107967,0.680624172411735,19,14,"Healthcare Practitioners & Technical",0.0606060606060606,0.46969696969697,0.878787878787879,NA,NA,NA,NA,NA,NA,NA,NA
"291141","29-1141.03","Critical Care Nurses",0.817528735632184,0.861243715290523,1.11091657771486,0.422328305565752,0.510586477624173,29,29,"Healthcare Practitioners & Technical",0.0708661417322835,0.381889763779528,0.692913385826772,43,22,78,2.81035116457884,4.2665367,NA,0.201349638,-0.527117652
"339021","33-9021.00","Private Detectives and Investigators",0.815972222222222,1.37995724914118,0.95659185266374,0.376634603522555,0.481791288135197,14,10,"Protective Service",0.0740740740740741,0.388888888888889,0.703703703703704,67,54,76,2.65960443281515,3.8430967,0.31,0.3995981,-0.74982184
"252011","25-2011.00","Preschool Teachers, Except Special Education",0.814393939393939,1.14882412109096,0.944638673071313,0.430264165885926,0.239301985195766,34,32,"Education, Training & Library",0.0606060606060606,0.227272727272727,0.393939393939394,30,51,44,2.81102665759573,3.3784933,0.0074,-1.5345268,-1.1600667
"194012","19-4012.00","Agricultural Technicians",0.814285714285714,0.884756995451292,1.12730889252207,0.79434918285103,0.631560417869815,26,9,"Life, Physical & Social Science",0.1375,0.41875,0.7,NA,NA,NA,NA,NA,NA,NA,NA
"271027","27-1027.00","Set and Exhibit Designers",0.8125,1.31917314988333,1.02564286236904,0.347770324966763,0.496761408412116,27,19,"Arts, Design, Entertainment & Media",0,0.391304347826087,0.782608695652174,59,47,77,2.87172314527989,4.5419488,0.0055,-1.1074079,-0.74080575
"319099","31-9099.02","Endoscopy Technicians",0.8125,0.642158095933999,0.981046984822888,0.838490017945975,0.398112522432469,12,12,"Healthcare Support",0.186046511627907,0.337209302325581,0.488372093023256,30,57,26,2.93734989723129,3.286478,NA,0.298862,0.0120614000000001
"119033","11-9033.00","Education Administrators, Postsecondary",0.811965811965812,1.31825113595938,1.13250711196307,0.262298912356702,0.531345587306127,27,12,"Management, Business & Financial",0.024390243902439,0.439024390243902,0.853658536585366,26,13,63,2.8326073562577,3.8602173,0.01,-0.96234834,-0.9932641
